SESSION_ID,session_length,unique_categories,avg_price,total_price,high_price_ratio,first_category,last_category,num_colours,num_models,conversion,revenue,conversion_sale_rule,cluster,is_weekend,session_value_per_click,category_diversity,colour_diversity,model_diversity,cluster_new
18122,4,3,40.25,161,0.25,Skirts,Trousers,3,4,1,161,1,0,False,40.25,0.75,0.75,1.0,1
18123,4,4,41.5,166,0.5,Trousers,Blouses,3,4,1,166,1,1,False,41.5,1.0,0.75,1.0,1
18124,4,2,46.5,186,0.5,Blouses,Trousers,2,3,0,186,0,0,False,46.5,0.5,0.5,0.75,1
18125,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
18126,2,1,38.0,76,0.5,Blouses,Blouses,2,2,0,76,0,0,False,38.0,0.5,1.0,1.0,1
18127,1,1,67.0,67,1.0,Skirts,Skirts,1,1,0,67,0,0,False,67.0,1.0,1.0,1.0,1
18128,1,1,52.0,52,1.0,Skirts,Skirts,1,1,0,52,0,0,False,52.0,1.0,1.0,1.0,1
18129,2,1,47.5,95,0.5,Skirts,Skirts,2,2,0,95,0,0,False,47.5,0.5,1.0,1.0,1
18130,8,2,48.625,389,0.5,Trousers,Trousers,3,8,1,389,1,0,False,48.625,0.25,0.375,1.0,0
18131,7,3,41.42857142857143,290,0.42857142857142855,Trousers,Skirts,4,7,0,290,0,1,False,41.42857142857143,0.42857142857142855,0.5714285714285714,1.0,0
18132,1,1,38.0,38,1.0,Sale,Sale,1,1,1,38,1,0,False,38.0,1.0,1.0,1.0,1
18133,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
18134,15,4,40.13333333333333,602,0.4666666666666667,Sale,Blouses,7,15,1,602,1,1,False,40.13333333333333,0.26666666666666666,0.4666666666666667,1.0,0
18136,1,1,38.0,38,0.0,Skirts,Skirts,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
18137,10,2,42.4,424,0.6,Sale,Sale,5,10,1,424,1,1,False,42.4,0.2,0.5,1.0,0
18138,3,1,39.666666666666664,119,0.0,Skirts,Skirts,3,3,0,119,0,0,False,39.666666666666664,0.3333333333333333,1.0,1.0,1
18139,2,2,30.5,61,0.0,Blouses,Trousers,1,2,0,61,0,0,False,30.5,1.0,0.5,1.0,1
18140,4,2,51.5,206,1.0,Blouses,Blouses,4,4,0,206,0,0,False,51.5,0.5,1.0,1.0,1
18141,5,1,58.0,290,1.0,Skirts,Skirts,4,5,0,290,0,0,False,58.0,0.2,0.8,1.0,1
18142,3,3,34.666666666666664,104,0.3333333333333333,Blouses,Trousers,3,3,1,104,1,0,False,34.666666666666664,1.0,1.0,1.0,1
18143,6,3,50.0,300,0.8333333333333334,Sale,Skirts,4,5,1,300,1,0,False,50.0,0.5,0.6666666666666666,0.8333333333333334,0
18144,5,1,54.4,272,0.6,Skirts,Skirts,4,5,0,272,0,0,False,54.4,0.2,0.8,1.0,1
18145,2,1,33.0,66,0.5,Blouses,Blouses,2,2,0,66,0,0,False,33.0,0.5,1.0,1.0,1
18146,16,3,37.3125,597,0.5,Sale,Sale,6,16,1,597,1,1,False,37.3125,0.1875,0.375,1.0,0
18147,1,1,48.0,48,1.0,Sale,Sale,1,1,1,48,1,0,False,48.0,1.0,1.0,1.0,1
18148,2,2,47.5,95,0.5,Sale,Trousers,2,2,1,95,1,0,False,47.5,1.0,1.0,1.0,1
18149,1,1,33.0,33,0.0,Blouses,Blouses,1,1,0,33,0,0,False,33.0,1.0,1.0,1.0,1
18150,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
18151,1,1,52.0,52,1.0,Skirts,Skirts,1,1,0,52,0,0,False,52.0,1.0,1.0,1.0,1
18152,1,1,38.0,38,0.0,Skirts,Skirts,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
18153,3,2,50.0,150,0.6666666666666666,Skirts,Trousers,3,3,0,150,0,0,False,50.0,0.6666666666666666,1.0,1.0,1
18154,19,2,49.8421052631579,947,0.47368421052631576,Trousers,Trousers,7,17,0,947,0,1,False,49.8421052631579,0.10526315789473684,0.3684210526315789,0.8947368421052632,0
18155,1,1,67.0,67,1.0,Skirts,Skirts,1,1,0,67,0,0,False,67.0,1.0,1.0,1.0,1
18156,3,1,54.333333333333336,163,0.3333333333333333,Trousers,Trousers,1,3,0,163,0,0,False,54.333333333333336,0.3333333333333333,0.3333333333333333,1.0,1
18157,6,3,51.833333333333336,311,1.0,Skirts,Blouses,5,6,1,311,1,1,False,51.833333333333336,0.5,0.8333333333333334,1.0,0
18158,2,1,28.0,56,0.0,Blouses,Blouses,1,1,0,56,0,0,False,28.0,0.5,0.5,0.5,1
18159,2,2,50.0,100,1.0,Trousers,Sale,2,2,1,100,1,0,False,50.0,1.0,1.0,1.0,1
18160,11,1,34.36363636363637,378,0.5454545454545454,Sale,Sale,5,10,1,378,1,0,False,34.36363636363637,0.09090909090909091,0.45454545454545453,0.9090909090909091,0
18161,7,2,29.428571428571427,206,0.2857142857142857,Blouses,Blouses,5,7,1,206,1,0,False,29.428571428571427,0.2857142857142857,0.7142857142857143,1.0,0
18162,2,1,33.0,66,0.0,Sale,Sale,1,1,1,66,1,0,False,33.0,0.5,0.5,0.5,1
18163,1,1,28.0,28,0.0,Sale,Sale,1,1,1,28,1,0,False,28.0,1.0,1.0,1.0,1
18164,3,1,49.333333333333336,148,0.3333333333333333,Skirts,Skirts,3,3,0,148,0,0,False,49.333333333333336,0.3333333333333333,1.0,1.0,1
18165,6,2,48.5,291,0.3333333333333333,Trousers,Trousers,2,4,1,291,1,0,False,48.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0
18166,7,3,47.57142857142857,333,0.42857142857142855,Skirts,Skirts,5,7,1,333,1,1,False,47.57142857142857,0.42857142857142855,0.7142857142857143,1.0,0
18167,3,3,49.333333333333336,148,0.6666666666666666,Trousers,Blouses,2,3,0,148,0,0,False,49.333333333333336,1.0,0.6666666666666666,1.0,1
18168,6,2,53.333333333333336,320,0.6666666666666666,Trousers,Trousers,2,6,1,320,1,0,False,53.333333333333336,0.3333333333333333,0.3333333333333333,1.0,0
18169,1,1,62.0,62,1.0,Trousers,Trousers,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
18170,11,2,44.90909090909091,494,0.36363636363636365,Trousers,Skirts,7,11,0,494,0,1,False,44.90909090909091,0.18181818181818182,0.6363636363636364,1.0,0
18171,4,2,51.25,205,0.5,Skirts,Trousers,4,4,0,205,0,0,False,51.25,0.5,1.0,1.0,1
18172,2,2,45.0,90,1.0,Sale,Skirts,2,2,1,90,1,0,False,45.0,1.0,1.0,1.0,1
18173,3,1,33.0,99,0.3333333333333333,Blouses,Blouses,2,3,0,99,0,0,False,33.0,0.3333333333333333,0.6666666666666666,1.0,1
18174,2,1,67.0,134,1.0,Skirts,Skirts,1,2,0,134,0,0,False,67.0,0.5,0.5,1.0,1
18175,4,2,41.5,166,0.5,Blouses,Blouses,4,4,1,166,1,0,False,41.5,0.5,1.0,1.0,1
18176,2,1,48.0,96,0.0,Skirts,Skirts,1,1,0,96,0,0,False,48.0,0.5,0.5,0.5,1
18177,1,1,28.0,28,0.0,Blouses,Blouses,1,1,0,28,0,0,False,28.0,1.0,1.0,1.0,1
18179,4,2,38.0,152,0.25,Sale,Sale,3,4,1,152,1,0,False,38.0,0.5,0.75,1.0,1
18180,2,1,57.0,114,1.0,Skirts,Skirts,2,2,0,114,0,0,False,57.0,0.5,1.0,1.0,1
18181,6,2,42.0,252,0.5,Blouses,Blouses,4,6,0,252,0,0,False,42.0,0.3333333333333333,0.6666666666666666,1.0,0
18182,2,2,38.0,76,0.0,Sale,Skirts,2,2,1,76,1,0,False,38.0,1.0,1.0,1.0,1
18183,18,4,39.0,702,0.4444444444444444,Trousers,Blouses,9,15,1,702,1,1,False,39.0,0.2222222222222222,0.5,0.8333333333333334,0
18184,13,4,41.69230769230769,542,0.6923076923076923,Blouses,Sale,6,12,1,542,1,1,False,41.69230769230769,0.3076923076923077,0.46153846153846156,0.9230769230769231,0
18185,17,3,50.529411764705884,859,0.6470588235294118,Trousers,Blouses,8,17,0,859,0,1,False,50.529411764705884,0.17647058823529413,0.47058823529411764,1.0,0
18186,1,1,28.0,28,0.0,Trousers,Trousers,1,1,0,28,0,0,False,28.0,1.0,1.0,1.0,1
18187,6,3,48.0,288,0.6666666666666666,Skirts,Trousers,5,6,0,288,0,1,False,48.0,0.5,0.8333333333333334,1.0,0
18188,3,1,32.0,96,0.3333333333333333,Blouses,Blouses,3,3,0,96,0,0,False,32.0,0.3333333333333333,1.0,1.0,1
18189,7,3,42.857142857142854,300,0.42857142857142855,Skirts,Trousers,5,7,0,300,0,1,False,42.857142857142854,0.42857142857142855,0.7142857142857143,1.0,0
18190,26,4,45.80769230769231,1191,0.6153846153846154,Sale,Blouses,12,26,1,1191,1,1,False,45.80769230769231,0.15384615384615385,0.46153846153846156,1.0,0
18191,6,2,53.333333333333336,320,0.8333333333333334,Blouses,Blouses,3,6,0,320,0,0,False,53.333333333333336,0.3333333333333333,0.5,1.0,1
18192,2,2,62.0,124,1.0,Blouses,Skirts,2,2,0,124,0,0,False,62.0,1.0,1.0,1.0,1
18193,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
18194,9,3,38.333333333333336,345,0.3333333333333333,Blouses,Sale,6,7,1,345,1,1,False,38.333333333333336,0.3333333333333333,0.6666666666666666,0.7777777777777778,0
18195,3,1,49.333333333333336,148,0.3333333333333333,Trousers,Trousers,1,3,0,148,0,0,False,49.333333333333336,0.3333333333333333,0.3333333333333333,1.0,1
18196,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
18197,7,2,48.142857142857146,337,0.5714285714285714,Skirts,Skirts,6,6,0,337,0,0,False,48.142857142857146,0.2857142857142857,0.8571428571428571,0.8571428571428571,0
18198,2,1,67.0,134,1.0,Trousers,Trousers,1,2,0,134,0,0,False,67.0,0.5,0.5,1.0,1
18199,15,3,49.0,735,0.8,Blouses,Blouses,7,15,1,735,1,1,False,49.0,0.2,0.4666666666666667,1.0,0
18200,6,3,48.333333333333336,290,0.6666666666666666,Sale,Skirts,5,6,1,290,1,1,False,48.333333333333336,0.5,0.8333333333333334,1.0,0
18201,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
18202,6,2,47.666666666666664,286,0.6666666666666666,Blouses,Skirts,5,6,0,286,0,0,False,47.666666666666664,0.3333333333333333,0.8333333333333334,1.0,1
18203,7,2,35.857142857142854,251,0.42857142857142855,Trousers,Blouses,4,5,0,251,0,0,False,35.857142857142854,0.2857142857142857,0.5714285714285714,0.7142857142857143,0
18204,21,2,36.523809523809526,767,0.47619047619047616,Blouses,Blouses,9,20,1,767,1,1,False,36.523809523809526,0.09523809523809523,0.42857142857142855,0.9523809523809523,0
18205,11,4,44.90909090909091,494,0.7272727272727273,Sale,Sale,6,11,1,494,1,1,False,44.90909090909091,0.36363636363636365,0.5454545454545454,1.0,0
18206,1,1,48.0,48,1.0,Sale,Sale,1,1,1,48,1,0,False,48.0,1.0,1.0,1.0,1
18207,5,2,39.0,195,0.2,Trousers,Sale,2,3,1,195,1,0,False,39.0,0.4,0.4,0.6,0
18208,4,1,53.5,214,0.75,Skirts,Skirts,4,4,0,214,0,0,False,53.5,0.25,1.0,1.0,1
18209,4,1,53.5,214,0.75,Skirts,Skirts,4,4,0,214,0,0,False,53.5,0.25,1.0,1.0,1
18210,31,3,37.74193548387097,1170,0.5806451612903226,Sale,Sale,9,31,1,1170,1,1,False,37.74193548387097,0.0967741935483871,0.2903225806451613,1.0,0
18211,2,2,58.5,117,1.0,Trousers,Skirts,1,2,0,117,0,0,False,58.5,1.0,0.5,1.0,1
18212,27,4,43.074074074074076,1163,0.5185185185185185,Trousers,Trousers,10,26,1,1163,1,1,False,43.074074074074076,0.14814814814814814,0.37037037037037035,0.9629629629629629,0
18213,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
18214,24,4,47.416666666666664,1138,0.4583333333333333,Trousers,Skirts,7,14,1,1138,1,1,False,47.416666666666664,0.16666666666666666,0.2916666666666667,0.5833333333333334,0
18215,1,1,57.0,57,1.0,Blouses,Blouses,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
18216,12,3,41.166666666666664,494,0.6666666666666666,Blouses,Sale,7,8,1,494,1,1,False,41.166666666666664,0.25,0.5833333333333334,0.6666666666666666,0
18217,1,1,52.0,52,1.0,Skirts,Skirts,1,1,0,52,0,0,False,52.0,1.0,1.0,1.0,1
18218,6,4,48.333333333333336,290,0.8333333333333334,Skirts,Blouses,5,5,1,290,1,1,False,48.333333333333336,0.6666666666666666,0.8333333333333334,0.8333333333333334,0
18219,6,1,44.5,267,0.3333333333333333,Trousers,Trousers,4,6,0,267,0,0,False,44.5,0.16666666666666666,0.6666666666666666,1.0,1
18220,3,2,56.666666666666664,170,0.6666666666666666,Trousers,Sale,2,3,1,170,1,0,False,56.666666666666664,0.6666666666666666,0.6666666666666666,1.0,1
18221,1,1,62.0,62,1.0,Skirts,Skirts,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
18222,3,2,49.333333333333336,148,0.6666666666666666,Blouses,Skirts,3,3,0,148,0,0,False,49.333333333333336,0.6666666666666666,1.0,1.0,1
18223,1,1,38.0,38,0.0,Skirts,Skirts,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
18224,2,1,64.5,129,1.0,Skirts,Skirts,2,2,0,129,0,0,False,64.5,0.5,1.0,1.0,1
18226,3,1,31.333333333333332,94,0.3333333333333333,Blouses,Blouses,3,3,0,94,0,0,False,31.333333333333332,0.3333333333333333,1.0,1.0,1
18227,9,3,49.888888888888886,449,0.7777777777777778,Sale,Trousers,4,9,1,449,1,1,False,49.888888888888886,0.3333333333333333,0.4444444444444444,1.0,0
18229,5,2,45.2,226,1.0,Sale,Sale,4,5,1,226,1,0,False,45.2,0.4,0.8,1.0,1
18230,2,1,57.0,114,1.0,Skirts,Skirts,2,2,0,114,0,0,False,57.0,0.5,1.0,1.0,1
18231,3,1,38.0,114,0.6666666666666666,Sale,Sale,3,3,1,114,1,0,False,38.0,0.3333333333333333,1.0,1.0,1
18232,11,2,49.45454545454545,544,0.45454545454545453,Trousers,Trousers,3,11,1,544,1,0,False,49.45454545454545,0.18181818181818182,0.2727272727272727,1.0,0
18233,1,1,48.0,48,1.0,Blouses,Blouses,1,1,0,48,0,0,False,48.0,1.0,1.0,1.0,1
18234,2,1,59.5,119,1.0,Skirts,Skirts,2,2,0,119,0,0,False,59.5,0.5,1.0,1.0,1
18235,13,1,52.76923076923077,686,0.6153846153846154,Skirts,Skirts,7,12,0,686,0,1,False,52.76923076923077,0.07692307692307693,0.5384615384615384,0.9230769230769231,0
18236,8,4,40.375,323,0.5,Sale,Trousers,5,8,1,323,1,1,False,40.375,0.5,0.625,1.0,0
18237,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
18238,2,1,38.0,76,0.0,Trousers,Trousers,1,1,0,76,0,0,False,38.0,0.5,0.5,0.5,1
18239,3,3,54.0,162,0.6666666666666666,Skirts,Trousers,3,3,1,162,1,0,False,54.0,1.0,1.0,1.0,1
18240,6,2,38.333333333333336,230,0.6666666666666666,Blouses,Blouses,4,5,1,230,1,0,False,38.333333333333336,0.3333333333333333,0.6666666666666666,0.8333333333333334,0
18241,2,2,42.5,85,0.5,Skirts,Sale,2,2,1,85,1,0,False,42.5,1.0,1.0,1.0,1
18242,2,2,38.0,76,0.0,Skirts,Trousers,2,2,0,76,0,0,False,38.0,1.0,1.0,1.0,1
18243,4,3,46.25,185,0.5,Sale,Blouses,4,4,1,185,1,0,False,46.25,0.75,1.0,1.0,1
18244,13,3,49.30769230769231,641,0.6153846153846154,Trousers,Trousers,7,13,0,641,0,1,False,49.30769230769231,0.23076923076923078,0.5384615384615384,1.0,0
18245,1,1,38.0,38,0.0,Trousers,Trousers,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
18246,2,1,38.0,76,0.0,Trousers,Trousers,2,2,0,76,0,0,False,38.0,0.5,1.0,1.0,1
18247,3,2,49.333333333333336,148,1.0,Skirts,Blouses,2,2,0,148,0,0,False,49.333333333333336,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
18248,4,2,50.0,200,0.5,Trousers,Skirts,2,4,0,200,0,0,False,50.0,0.5,0.5,1.0,1
18249,9,3,38.77777777777778,349,0.3333333333333333,Sale,Trousers,4,9,1,349,1,1,False,38.77777777777778,0.3333333333333333,0.4444444444444444,1.0,0
18250,2,1,45.0,90,0.5,Skirts,Skirts,2,2,0,90,0,0,False,45.0,0.5,1.0,1.0,1
18251,3,3,46.0,138,0.6666666666666666,Skirts,Trousers,3,3,0,138,0,0,False,46.0,1.0,1.0,1.0,1
18252,29,3,37.793103448275865,1096,0.5172413793103449,Sale,Blouses,11,27,1,1096,1,1,False,37.793103448275865,0.10344827586206896,0.3793103448275862,0.9310344827586207,0
18253,1,1,43.0,43,1.0,Sale,Sale,1,1,1,43,1,0,False,43.0,1.0,1.0,1.0,1
18254,6,1,54.0,324,0.6666666666666666,Skirts,Skirts,4,6,0,324,0,0,False,54.0,0.16666666666666666,0.6666666666666666,1.0,1
18255,11,2,40.63636363636363,447,0.7272727272727273,Sale,Sale,6,10,1,447,1,1,False,40.63636363636363,0.18181818181818182,0.5454545454545454,0.9090909090909091,0
18256,21,3,41.61904761904762,874,0.47619047619047616,Trousers,Blouses,10,21,0,874,0,1,False,41.61904761904762,0.14285714285714285,0.47619047619047616,1.0,0
18257,4,3,56.25,225,0.75,Trousers,Skirts,3,4,0,225,0,0,False,56.25,0.75,0.75,1.0,1
18258,6,3,48.5,291,0.8333333333333334,Blouses,Blouses,4,6,0,291,0,1,False,48.5,0.5,0.6666666666666666,1.0,0
18259,27,3,38.81481481481482,1048,0.3333333333333333,Blouses,Skirts,10,22,0,1048,0,1,False,38.81481481481482,0.1111111111111111,0.37037037037037035,0.8148148148148148,0
18260,3,1,31.333333333333332,94,0.3333333333333333,Blouses,Blouses,3,3,0,94,0,0,False,31.333333333333332,0.3333333333333333,1.0,1.0,1
18261,3,1,50.666666666666664,152,0.6666666666666666,Skirts,Skirts,3,3,0,152,0,0,False,50.666666666666664,0.3333333333333333,1.0,1.0,1
18263,1,1,33.0,33,0.0,Sale,Sale,1,1,1,33,1,0,False,33.0,1.0,1.0,1.0,1
18264,5,1,45.6,228,0.4,Skirts,Skirts,3,5,0,228,0,0,False,45.6,0.2,0.6,1.0,1
18265,1,1,38.0,38,0.0,Skirts,Skirts,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
18266,4,2,47.0,188,0.75,Blouses,Blouses,3,4,0,188,0,0,False,47.0,0.5,0.75,1.0,1
18267,1,1,43.0,43,1.0,Sale,Sale,1,1,1,43,1,0,False,43.0,1.0,1.0,1.0,1
18268,1,1,33.0,33,0.0,Trousers,Trousers,1,1,0,33,0,0,False,33.0,1.0,1.0,1.0,1
18269,4,2,53.5,214,0.75,Blouses,Skirts,4,4,0,214,0,0,False,53.5,0.5,1.0,1.0,1
18271,2,2,55.0,110,0.5,Trousers,Skirts,2,2,0,110,0,0,False,55.0,1.0,1.0,1.0,1
18272,18,3,43.388888888888886,781,0.4444444444444444,Blouses,Skirts,8,18,0,781,0,1,False,43.388888888888886,0.16666666666666666,0.4444444444444444,1.0,0
18273,5,3,43.6,218,0.6,Blouses,Blouses,4,5,1,218,1,0,False,43.6,0.6,0.8,1.0,1
18274,36,3,44.111111111111114,1588,0.5555555555555556,Trousers,Skirts,11,36,0,1588,0,1,False,44.111111111111114,0.08333333333333333,0.3055555555555556,1.0,0
18275,3,1,44.333333333333336,133,0.6666666666666666,Blouses,Blouses,3,3,0,133,0,0,False,44.333333333333336,0.3333333333333333,1.0,1.0,1
18276,1,1,33.0,33,0.0,Blouses,Blouses,1,1,0,33,0,0,False,33.0,1.0,1.0,1.0,1
18277,15,4,37.666666666666664,565,0.3333333333333333,Trousers,Sale,11,15,1,565,1,1,False,37.666666666666664,0.26666666666666666,0.7333333333333333,1.0,0
18278,6,3,46.833333333333336,281,0.3333333333333333,Trousers,Skirts,3,6,1,281,1,0,False,46.833333333333336,0.5,0.5,1.0,0
18279,20,3,43.3,866,0.3,Skirts,Skirts,8,16,1,866,1,1,False,43.3,0.15,0.4,0.8,0
18280,8,1,49.375,395,0.5,Skirts,Skirts,4,6,0,395,0,0,False,49.375,0.125,0.5,0.75,0
18281,6,3,49.333333333333336,296,0.6666666666666666,Skirts,Trousers,4,6,0,296,0,1,False,49.333333333333336,0.5,0.6666666666666666,1.0,0
18282,1,1,52.0,52,1.0,Skirts,Skirts,1,1,0,52,0,0,False,52.0,1.0,1.0,1.0,1
18283,5,2,45.8,229,0.6,Trousers,Blouses,5,5,0,229,0,0,False,45.8,0.4,1.0,1.0,1
18284,2,1,43.0,86,0.0,Trousers,Trousers,1,1,0,86,0,0,False,43.0,0.5,0.5,0.5,1
18285,1,1,62.0,62,1.0,Skirts,Skirts,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
18286,4,1,49.0,196,0.25,Skirts,Skirts,3,4,0,196,0,0,False,49.0,0.25,0.75,1.0,1
18288,1,1,48.0,48,1.0,Blouses,Blouses,1,1,0,48,0,0,False,48.0,1.0,1.0,1.0,1
18289,10,1,33.0,330,0.3,Blouses,Blouses,5,9,0,330,0,0,False,33.0,0.1,0.5,0.9,0
18290,20,3,51.35,1027,0.7,Trousers,Trousers,8,19,0,1027,0,1,False,51.35,0.15,0.4,0.95,0
18291,1,1,43.0,43,0.0,Trousers,Trousers,1,1,0,43,0,0,False,43.0,1.0,1.0,1.0,1
18292,1,1,62.0,62,1.0,Skirts,Skirts,1,1,0,62,0,0,False,62.0,1.0,1.0,1.0,1
18293,9,3,40.22222222222222,362,0.4444444444444444,Sale,Skirts,6,9,1,362,1,1,False,40.22222222222222,0.3333333333333333,0.6666666666666666,1.0,0
18295,9,3,45.44444444444444,409,0.6666666666666666,Sale,Sale,3,9,1,409,1,1,False,45.44444444444444,0.3333333333333333,0.3333333333333333,1.0,0
18296,2,1,57.5,115,0.5,Trousers,Trousers,1,2,0,115,0,0,False,57.5,0.5,0.5,1.0,1
18297,12,3,44.25,531,0.5833333333333334,Blouses,Blouses,6,7,1,531,1,1,False,44.25,0.25,0.5,0.5833333333333334,0
18298,7,2,37.0,259,0.2857142857142857,Trousers,Blouses,5,7,0,259,0,0,False,37.0,0.2857142857142857,0.7142857142857143,1.0,0
18299,1,1,82.0,82,1.0,Trousers,Trousers,1,1,0,82,0,0,False,82.0,1.0,1.0,1.0,1
18300,9,3,35.77777777777778,322,0.3333333333333333,Sale,Trousers,6,8,1,322,1,1,False,35.77777777777778,0.3333333333333333,0.6666666666666666,0.8888888888888888,0
18301,1,1,23.0,23,0.0,Sale,Sale,1,1,1,23,1,0,False,23.0,1.0,1.0,1.0,1
18302,5,2,35.0,175,0.2,Blouses,Blouses,3,5,1,175,1,0,False,35.0,0.4,0.6,1.0,1
18303,2,1,57.5,115,0.5,Trousers,Trousers,1,2,0,115,0,0,False,57.5,0.5,0.5,1.0,1
18304,4,2,40.5,162,0.5,Blouses,Blouses,4,4,0,162,0,0,False,40.5,0.5,1.0,1.0,1
18305,2,1,60.0,120,0.5,Trousers,Trousers,1,2,0,120,0,0,False,60.0,0.5,0.5,1.0,1
18307,4,1,39.25,157,0.5,Sale,Sale,2,4,1,157,1,0,False,39.25,0.25,0.5,1.0,1
18308,7,2,50.285714285714285,352,0.5714285714285714,Skirts,Skirts,5,6,0,352,0,0,False,50.285714285714285,0.2857142857142857,0.7142857142857143,0.8571428571428571,0
18309,7,1,53.142857142857146,372,0.5714285714285714,Skirts,Skirts,5,7,0,372,0,0,False,53.142857142857146,0.14285714285714285,0.7142857142857143,1.0,1
18311,10,3,42.2,422,0.5,Trousers,Skirts,8,10,1,422,1,1,False,42.2,0.3,0.8,1.0,0
18312,2,1,43.0,86,0.0,Trousers,Trousers,1,2,0,86,0,0,False,43.0,0.5,0.5,1.0,1
18313,1,1,67.0,67,1.0,Skirts,Skirts,1,1,0,67,0,0,False,67.0,1.0,1.0,1.0,1
18314,9,2,43.888888888888886,395,0.6666666666666666,Sale,Sale,5,9,1,395,1,1,False,43.888888888888886,0.2222222222222222,0.5555555555555556,1.0,0
18316,1,1,38.0,38,1.0,Sale,Sale,1,1,1,38,1,0,False,38.0,1.0,1.0,1.0,1
18317,5,2,48.4,242,0.6,Sale,Trousers,2,4,1,242,1,0,False,48.4,0.4,0.4,0.8,0
18318,12,2,46.0,552,0.5833333333333334,Trousers,Trousers,4,9,1,552,1,1,False,46.0,0.16666666666666666,0.3333333333333333,0.75,0
18319,2,1,59.5,119,1.0,Skirts,Skirts,2,2,0,119,0,0,False,59.5,0.5,1.0,1.0,1
18320,11,3,41.90909090909091,461,0.36363636363636365,Blouses,Skirts,9,11,0,461,0,1,False,41.90909090909091,0.2727272727272727,0.8181818181818182,1.0,0
18321,1,1,38.0,38,0.0,Skirts,Skirts,1,1,0,38,0,0,False,38.0,1.0,1.0,1.0,1
18322,1,1,33.0,33,0.0,Sale,Sale,1,1,1,33,1,0,False,33.0,1.0,1.0,1.0,1
18323,8,1,36.75,294,0.625,Sale,Sale,4,7,1,294,1,0,False,36.75,0.125,0.5,0.875,0
18324,4,2,44.0,176,0.5,Sale,Trousers,3,4,1,176,1,0,False,44.0,0.5,0.75,1.0,1
18325,1,1,57.0,57,1.0,Skirts,Skirts,1,1,0,57,0,0,False,57.0,1.0,1.0,1.0,1
18326,2,2,28.0,56,0.0,Trousers,Sale,2,2,1,56,1,0,False,28.0,1.0,1.0,1.0,1
18327,2,1,40.5,81,0.0,Trousers,Trousers,2,2,0,81,0,0,False,40.5,0.5,1.0,1.0,1
18328,5,2,41.0,205,0.8,Sale,Sale,3,5,1,205,1,0,False,41.0,0.4,0.6,1.0,1
18329,16,2,41.3125,661,0.375,Skirts,Skirts,9,15,0,661,0,1,False,41.3125,0.125,0.5625,0.9375,0
18331,2,1,40.0,80,0.5,Blouses,Blouses,2,2,0,80,0,0,False,40.0,0.5,1.0,1.0,1
18332,2,1,45.0,90,0.5,Blouses,Blouses,1,2,0,90,0,0,False,45.0,0.5,0.5,1.0,1
18334,2,1,57.5,115,0.5,Trousers,Trousers,2,2,0,115,0,0,False,57.5,0.5,1.0,1.0,1
18335,2,1,38.0,76,0.5,Sale,Sale,2,2,1,76,1,0,False,38.0,0.5,1.0,1.0,1
18337,3,1,52.333333333333336,157,0.6666666666666666,Skirts,Skirts,3,3,0,157,0,0,False,52.333333333333336,0.3333333333333333,1.0,1.0,1
18338,9,2,47.111111111111114,424,0.3333333333333333,Trousers,Trousers,3,9,0,424,0,0,False,47.111111111111114,0.2222222222222222,0.3333333333333333,1.0,0
18339,9,4,42.333333333333336,381,0.5555555555555556,Sale,Trousers,6,9,1,381,1,1,False,42.333333333333336,0.4444444444444444,0.6666666666666666,1.0,0
18340,6,1,55.0,330,0.5,Trousers,Trousers,2,6,0,330,0,0,False,55.0,0.16666666666666666,0.3333333333333333,1.0,1
18341,1,1,52.0,52,1.0,Skirts,Skirts,1,1,0,52,0,0,False,52.0,1.0,1.0,1.0,1
18342,2,1,43.0,86,1.0,Sale,Sale,2,2,1,86,1,0,False,43.0,0.5,1.0,1.0,1
