YEAR,MONTH,DAY,COUNTRY,SESSION_ID,PAGE1,PAGE2,COLOUR,LOCATION,MODEL_PHOTOGRAPHY,PRICE,PRICE2,PAGE,converted,revenue
2008,6,15,Sweden,1611,trousers,P039,olive,3,profile,68.63,1,1,0,0.0
2008,6,17,UK,7462,sale,P215,white,6,profile,105.04,1,1,0,0.0
2008,4,7,Sweden,8474,skirts,P120,navy blue,2,profile,161.33,2,5,0,0.0
2008,6,15,Germany,4678,skirts,P144,red,1,profile,52.14,1,2,0,0.0
2008,4,5,France,4960,skirts,P031,beige,2,en face,166.78,2,5,0,0.0
2008,4,23,Italy,5868,blouses,P093,navy blue,5,en face,194.12,2,3,0,0.0
2008,4,9,France,8764,blouses,P106,beige,6,en face,113.14,2,3,0,0.0
2008,8,15,UK,4762,blouses,P174,navy blue,2,profile,51.69,1,5,0,0.0
2008,7,4,Sweden,2195,trousers,P031,white,3,en face,154.86,2,1,0,0.0
2008,8,18,USA,8004,trousers,P202,brown,6,en face,54.65,1,1,0,0.0
2008,7,4,Sweden,5702,blouses,P053,blue,4,profile,92.75,1,2,0,0.0
2008,7,5,India,5114,sale,P161,brown,5,profile,158.18,2,5,0,0.0
2008,8,4,France,558,skirts,P160,black,6,en face,95.58,1,5,0,0.0
2008,7,3,Australia,8066,trousers,P195,violet,2,profile,118.86,2,1,0,0.0
2008,5,18,UK,5140,sale,P068,pink,5,en face,43.15,1,4,0,0.0
2008,6,3,Germany,1208,trousers,P149,black,4,profile,12.06,1,1,0,0.0
2008,8,24,India,7034,trousers,P152,beige,6,profile,68.44,1,3,0,0.0
2008,5,24,USA,7310,trousers,P280,black,4,en face,132.67,2,3,0,0.0
2008,6,24,USA,1511,trousers,P129,beige,2,en face,118.95,2,4,0,0.0
2008,4,20,India,6770,sale,P205,navy blue,4,en face,100.59,1,4,0,0.0
2008,6,25,Germany,3830,skirts,P290,red,3,profile,12.31,1,5,0,0.0
2008,7,16,Germany,3733,skirts,P130,brown,6,profile,176.86,2,5,0,0.0
2008,4,14,France,7958,blouses,P157,white,1,profile,31.96,1,1,0,0.0
2008,4,8,Germany,3212,blouses,P111,olive,3,en face,85.5,1,1,0,0.0
2008,8,2,UK,3631,blouses,P101,violet,3,profile,146.37,2,1,0,0.0
2008,5,5,India,1709,sale,P181,olive,6,profile,148.41,2,1,0,0.0
2008,8,2,UK,1846,skirts,P153,black,5,profile,76.24,1,1,1,114.58
2008,7,28,UK,267,sale,P063,burgundy,2,profile,114.79,2,3,0,0.0
2008,8,22,Italy,5986,blouses,P006,olive,4,profile,38.85,1,3,0,0.0
2008,8,3,Germany,1141,skirts,P248,burgundy,2,en face,185.65,2,5,0,0.0
2008,6,12,Sweden,3163,sale,P154,brown,1,profile,35.89,1,5,0,0.0
2008,5,21,USA,6208,skirts,P022,burgundy,6,en face,89.71,1,3,0,0.0
2008,8,18,Sweden,2047,skirts,P104,navy blue,2,profile,58.82,1,1,0,0.0
2008,4,2,Sweden,3731,trousers,P023,gray,3,en face,12.43,1,2,0,0.0
2008,7,24,USA,1910,skirts,P269,navy blue,4,profile,20.41,1,4,0,0.0
2008,7,19,Sweden,7308,sale,P145,pink,1,profile,168.53,2,1,0,0.0
2008,6,9,Germany,2661,blouses,P176,black,2,profile,52.34,1,1,1,99.85
2008,4,8,Germany,657,trousers,P150,gray,2,profile,93.68,1,5,0,0.0
2008,8,4,USA,6661,blouses,P089,black,1,profile,74.39,1,3,0,0.0
2008,4,16,Australia,1308,trousers,P042,white,2,profile,141.14,2,5,0,0.0
2008,8,8,Sweden,9430,skirts,P162,red,6,profile,45.05,1,3,0,0.0
2008,7,6,Italy,999,skirts,P024,gray,5,en face,156.83,2,4,0,0.0
2008,6,6,Australia,7433,trousers,P099,navy blue,1,profile,143.3,2,1,0,0.0
2008,7,11,France,2835,blouses,P174,blue,1,profile,139.2,2,1,0,0.0
2008,5,17,UK,9179,trousers,P153,black,5,en face,84.39,1,5,0,0.0
2008,5,2,Italy,5881,blouses,P155,red,1,profile,94.82,1,5,0,0.0
2008,4,10,UK,1238,sale,P010,white,4,en face,109.55,2,2,0,0.0
2008,7,16,Australia,2152,trousers,P146,green,6,profile,120.45,2,2,0,0.0
2008,7,27,Australia,7920,trousers,P289,burgundy,3,profile,188.64,2,4,0,0.0
2008,6,14,UK,9696,skirts,P035,gray,4,en face,193.82,2,1,0,0.0
2008,4,6,India,7190,skirts,P021,violet,3,profile,58.83,1,1,0,0.0
2008,8,8,Germany,8304,trousers,P293,green,6,en face,185.05,2,3,0,0.0
2008,4,28,Sweden,6579,trousers,P149,white,6,profile,60.07,1,4,0,0.0
2008,5,26,Germany,5092,trousers,P163,white,2,en face,50.99,1,2,1,63.39
2008,7,19,Australia,2187,skirts,P019,beige,4,profile,42.25,1,5,0,0.0
2008,6,21,Australia,1135,blouses,P173,red,6,en face,120.8,2,3,0,0.0
2008,8,10,USA,5005,blouses,P140,green,6,en face,102.11,1,5,0,0.0
2008,6,13,Sweden,7975,trousers,P020,gray,4,en face,48.59,1,5,0,0.0
2008,8,12,Italy,1304,skirts,P115,black,5,en face,115.66,2,4,0,0.0
2008,4,22,Australia,8469,sale,P092,black,3,en face,187.62,2,5,0,0.0
2008,4,23,France,1628,trousers,P089,navy blue,4,en face,127.21,2,3,0,0.0
2008,6,6,Germany,9282,blouses,P058,violet,5,en face,138.37,2,4,0,0.0
2008,6,13,Australia,1523,trousers,P028,black,2,en face,190.4,2,4,0,0.0
2008,4,23,Italy,9811,blouses,P230,white,5,en face,73.0,1,4,0,0.0
2008,4,23,Germany,359,sale,P090,red,2,profile,27.26,1,5,0,0.0
2008,5,5,France,139,sale,P086,pink,4,en face,134.75,2,4,1,256.76
2008,4,9,USA,300,trousers,P045,blue,2,en face,100.09,1,1,1,288.31
2008,6,5,USA,1557,sale,P293,navy blue,1,profile,24.99,1,2,0,0.0
2008,5,7,Australia,5100,sale,P049,black,1,profile,98.46,1,3,0,0.0
2008,4,7,France,383,blouses,P142,black,4,en face,199.03,2,3,0,0.0
2008,7,27,UK,8313,trousers,P031,gray,6,profile,143.39,2,4,0,0.0
2008,8,27,Australia,6949,skirts,P144,gray,2,profile,37.56,1,2,0,0.0
2008,8,16,Sweden,4858,skirts,P248,burgundy,6,en face,122.96,2,2,0,0.0
2008,4,2,Sweden,3181,blouses,P082,pink,3,profile,133.88,2,2,1,199.87
2008,8,21,Italy,1440,blouses,P033,white,6,profile,31.38,1,1,0,0.0
2008,8,1,Sweden,7270,blouses,P177,black,6,en face,38.48,1,5,0,0.0
2008,4,19,USA,5674,trousers,P208,green,3,profile,196.5,2,2,0,0.0
2008,5,7,Australia,947,blouses,P020,pink,6,en face,25.14,1,2,0,0.0
2008,6,1,Australia,2391,skirts,P204,pink,2,profile,115.95,2,2,0,0.0
2008,8,3,France,5499,sale,P271,burgundy,2,en face,84.01,1,5,0,0.0
2008,6,11,India,7074,trousers,P262,green,1,en face,158.21,2,4,0,0.0
2008,4,12,Germany,9231,trousers,P125,black,1,en face,59.86,1,5,1,163.4
2008,4,10,USA,2722,trousers,P178,white,5,profile,172.01,2,1,0,0.0
2008,7,2,Italy,1933,sale,P056,navy blue,2,en face,157.96,2,5,0,0.0
2008,7,1,Australia,7424,skirts,P263,red,3,en face,149.15,2,1,0,0.0
2008,4,14,USA,3237,skirts,P044,white,5,en face,140.8,2,2,0,0.0
2008,7,18,France,3141,blouses,P251,red,1,profile,144.31,2,1,0,0.0
2008,7,14,Sweden,4164,blouses,P257,brown,1,en face,139.81,2,3,0,0.0
2008,7,1,USA,8889,blouses,P217,brown,2,profile,40.69,1,2,0,0.0
2008,8,22,USA,3808,trousers,P037,beige,1,profile,71.93,1,4,0,0.0
2008,4,26,Sweden,9480,trousers,P073,olive,4,profile,73.49,1,2,0,0.0
2008,7,13,Italy,6984,sale,P134,white,4,en face,19.47,1,2,0,0.0
2008,4,20,USA,8905,trousers,P234,brown,1,profile,99.3,1,2,0,0.0
2008,4,2,UK,9723,trousers,P106,brown,2,en face,95.94,1,5,0,0.0
2008,7,8,France,4155,skirts,P062,black,5,profile,108.28,2,5,0,0.0
2008,6,26,USA,4173,skirts,P186,olive,3,profile,67.32,1,4,0,0.0
2008,8,5,Australia,797,sale,P120,violet,3,en face,43.44,1,1,1,59.69
2008,5,25,Italy,2417,blouses,P247,burgundy,5,profile,141.92,2,2,0,0.0
2008,4,10,France,7171,blouses,P236,beige,5,profile,174.74,2,2,0,0.0
2008,5,23,UK,6140,blouses,P086,white,2,en face,165.74,2,2,0,0.0
2008,4,14,Australia,786,trousers,P155,green,2,en face,101.51,1,5,0,0.0
2008,6,9,Italy,7068,trousers,P262,gray,4,profile,57.77,1,2,0,0.0
2008,7,9,USA,3159,skirts,P160,olive,2,profile,130.92,2,1,0,0.0
2008,6,15,UK,124,blouses,P190,beige,5,en face,79.71,1,4,0,0.0
2008,5,18,India,9458,sale,P234,green,5,profile,144.87,2,4,0,0.0
2008,8,17,Germany,9247,sale,P011,black,1,profile,106.46,2,3,0,0.0
2008,5,12,Sweden,2173,trousers,P107,gray,2,en face,85.97,1,5,0,0.0
2008,5,22,Australia,2170,skirts,P231,red,1,en face,169.45,2,4,0,0.0
2008,4,17,Sweden,6881,blouses,P071,green,1,en face,134.62,2,1,0,0.0
2008,7,13,Italy,4010,trousers,P032,violet,5,en face,136.1,2,5,0,0.0
2008,6,3,Sweden,9297,trousers,P121,olive,1,profile,75.25,1,3,0,0.0
2008,8,6,India,4341,blouses,P019,green,4,profile,37.42,1,1,0,0.0
2008,7,21,France,911,blouses,P137,burgundy,1,en face,67.85,1,3,0,0.0
2008,8,18,USA,6269,skirts,P078,green,4,en face,46.66,1,4,1,134.62
2008,5,19,India,7772,sale,P002,navy blue,3,profile,43.56,1,3,0,0.0
2008,7,14,Italy,2310,blouses,P007,green,5,profile,199.59,2,5,0,0.0
2008,6,25,Italy,9659,sale,P217,beige,6,profile,103.92,1,1,0,0.0
2008,5,13,India,3635,skirts,P221,pink,5,profile,63.15,1,2,0,0.0
2008,6,4,Sweden,1258,trousers,P161,black,1,en face,120.36,2,3,0,0.0
2008,8,2,Australia,6592,skirts,P063,burgundy,2,en face,26.74,1,2,0,0.0
2008,8,26,Australia,4459,skirts,P178,violet,5,en face,198.89,2,5,0,0.0
2008,5,25,UK,6134,sale,P226,olive,2,en face,118.76,2,4,0,0.0
2008,8,17,Sweden,1179,blouses,P038,gray,2,profile,114.74,2,1,1,295.64
2008,6,27,Australia,4653,skirts,P027,red,5,profile,93.41,1,3,0,0.0
2008,7,1,UK,6219,skirts,P006,olive,6,en face,31.95,1,3,0,0.0
2008,5,1,Italy,3651,sale,P025,black,2,en face,162.31,2,4,0,0.0
2008,6,13,Sweden,443,skirts,P213,olive,5,en face,168.32,2,4,1,490.27
2008,7,21,Italy,3416,blouses,P239,black,6,profile,89.9,1,3,0,0.0
2008,6,22,India,1400,blouses,P154,navy blue,6,profile,175.69,2,5,0,0.0
2008,8,19,UK,1458,blouses,P081,red,1,en face,63.13,1,2,0,0.0
2008,6,1,India,7525,skirts,P058,gray,3,en face,92.58,1,4,0,0.0
2008,7,26,India,5745,sale,P237,burgundy,4,en face,162.61,2,4,0,0.0
2008,8,18,India,1055,sale,P219,olive,5,profile,153.85,2,3,0,0.0
2008,6,13,France,8999,sale,P242,green,6,en face,167.19,2,5,0,0.0
2008,6,19,Germany,3276,blouses,P052,burgundy,6,profile,179.33,2,4,0,0.0
2008,7,18,UK,1464,sale,P281,gray,1,en face,189.16,2,4,1,411.69
2008,6,15,Sweden,3700,trousers,P178,navy blue,3,en face,95.36,1,4,0,0.0
2008,8,10,Australia,3760,blouses,P217,black,5,profile,61.75,1,3,0,0.0
2008,8,22,India,930,sale,P024,pink,1,en face,58.17,1,5,0,0.0
2008,4,2,UK,5512,trousers,P230,gray,1,profile,99.98,1,1,0,0.0
2008,8,14,Sweden,6469,skirts,P139,pink,4,en face,144.19,2,4,0,0.0
2008,7,24,Germany,8413,skirts,P160,burgundy,5,en face,113.87,2,2,0,0.0
2008,5,1,Sweden,1830,sale,P088,beige,2,en face,27.75,1,3,0,0.0
2008,8,23,USA,2929,trousers,P150,red,2,profile,142.56,2,1,0,0.0
2008,8,26,Australia,8296,blouses,P029,green,2,profile,54.84,1,5,0,0.0
2008,5,9,India,6539,blouses,P021,gray,1,en face,120.7,2,4,0,0.0
2008,8,3,India,4222,sale,P292,burgundy,4,en face,66.34,1,5,0,0.0
2008,6,3,India,3547,skirts,P082,violet,1,en face,111.23,2,4,0,0.0
2008,7,21,Germany,5599,blouses,P220,navy blue,5,profile,59.76,1,3,0,0.0
2008,8,26,India,8938,blouses,P097,navy blue,6,profile,94.98,1,1,0,0.0
2008,5,24,Germany,7319,blouses,P215,blue,1,en face,163.51,2,3,1,209.92
2008,8,11,Australia,8351,trousers,P254,blue,3,profile,38.18,1,1,0,0.0
2008,5,12,UK,2012,skirts,P163,blue,6,profile,184.68,2,2,0,0.0
2008,4,20,Australia,914,sale,P252,pink,5,en face,79.8,1,5,0,0.0
2008,7,25,Italy,8249,sale,P252,green,5,profile,37.01,1,5,0,0.0
2008,7,21,UK,7266,sale,P136,beige,5,en face,120.23,2,4,0,0.0
2008,6,13,Australia,3220,sale,P072,red,3,profile,156.2,2,1,0,0.0
2008,5,16,France,2607,blouses,P142,red,4,profile,117.83,2,5,0,0.0
2008,5,4,Sweden,3265,blouses,P296,gray,1,en face,56.34,1,4,0,0.0
2008,4,9,UK,4929,trousers,P018,red,6,en face,85.14,1,4,0,0.0
2008,4,24,Germany,8662,sale,P128,violet,5,profile,78.23,1,3,0,0.0
2008,7,23,India,6565,trousers,P084,olive,3,profile,134.63,2,5,0,0.0
2008,6,3,Australia,8130,trousers,P210,red,1,en face,42.07,1,2,0,0.0
2008,6,4,Germany,7,sale,P221,beige,5,profile,22.41,1,4,0,0.0
2008,6,10,India,2981,trousers,P282,olive,6,profile,198.57,2,2,0,0.0
2008,5,1,UK,6584,skirts,P150,blue,3,en face,145.76,2,1,0,0.0
2008,7,19,UK,3362,trousers,P090,burgundy,6,en face,57.11,1,1,0,0.0
2008,7,16,UK,4775,skirts,P161,olive,2,profile,42.91,1,1,0,0.0
2008,7,18,France,1944,sale,P193,burgundy,5,en face,194.75,2,1,0,0.0
2008,5,8,Italy,7453,blouses,P099,black,2,profile,57.8,1,3,0,0.0
2008,8,13,USA,5500,trousers,P157,burgundy,2,en face,30.92,1,4,0,0.0
2008,5,18,France,1636,blouses,P096,pink,3,en face,140.35,2,4,0,0.0
2008,8,19,France,1142,sale,P154,white,4,profile,184.07,2,3,0,0.0
2008,6,26,Germany,2042,sale,P020,red,4,profile,182.37,2,2,1,426.02
2008,6,8,Sweden,6704,blouses,P285,white,4,profile,29.05,1,5,0,0.0
2008,7,16,UK,7819,sale,P010,black,5,en face,17.74,1,4,1,52.68
2008,8,20,Sweden,2071,trousers,P254,black,4,en face,159.14,2,2,1,265.95
2008,6,14,Germany,3135,sale,P128,white,5,en face,45.07,1,3,1,90.69
2008,8,20,France,5161,sale,P162,brown,1,en face,107.01,2,1,1,277.35
2008,6,12,Sweden,8332,blouses,P145,burgundy,3,en face,119.52,2,2,0,0.0
2008,6,26,Sweden,5276,trousers,P011,beige,6,en face,133.99,2,4,0,0.0
2008,7,5,Italy,2243,skirts,P236,navy blue,4,profile,182.37,2,5,1,470.41
2008,5,2,UK,1475,blouses,P234,violet,2,en face,152.23,2,5,0,0.0
2008,7,24,UK,8591,trousers,P189,brown,4,profile,191.7,2,1,1,215.5
2008,5,16,Sweden,1890,blouses,P117,brown,5,profile,26.57,1,3,1,72.47
2008,6,2,Germany,3436,skirts,P203,burgundy,3,en face,137.8,2,1,0,0.0
2008,7,6,Australia,7594,blouses,P261,black,6,profile,198.45,2,3,0,0.0
2008,7,6,UK,7746,blouses,P140,green,1,profile,38.69,1,1,0,0.0
2008,4,13,India,3706,skirts,P197,blue,6,en face,99.3,1,3,0,0.0
2008,5,10,France,2022,trousers,P022,brown,5,profile,70.76,1,4,0,0.0
2008,8,12,Australia,4021,trousers,P178,violet,6,en face,167.66,2,2,0,0.0
2008,4,4,France,8831,sale,P224,violet,2,profile,111.31,2,1,0,0.0
2008,6,23,Italy,8444,trousers,P100,pink,4,profile,25.6,1,1,1,39.21
2008,4,15,France,3501,trousers,P293,burgundy,2,profile,133.18,2,5,1,309.11
2008,8,28,Italy,2659,sale,P048,gray,4,profile,125.43,2,1,0,0.0
2008,4,2,UK,8457,sale,P003,burgundy,3,profile,73.62,1,4,0,0.0
2008,8,7,Germany,6889,blouses,P018,brown,6,profile,194.16,2,1,0,0.0
2008,5,26,USA,1131,sale,P210,black,2,en face,185.71,2,1,0,0.0
2008,5,3,Sweden,5558,blouses,P026,brown,1,profile,185.59,2,1,0,0.0
2008,6,21,Germany,7359,skirts,P230,pink,2,en face,174.24,2,2,1,227.08
2008,5,25,Italy,1820,sale,P155,blue,5,profile,91.04,1,2,0,0.0
2008,4,14,USA,7539,sale,P236,navy blue,2,profile,25.45,1,2,0,0.0
2008,6,18,Australia,9387,skirts,P184,brown,4,profile,48.37,1,4,1,83.54
2008,6,8,USA,4319,blouses,P195,green,5,en face,50.87,1,5,0,0.0
2008,8,18,France,9605,sale,P048,black,3,profile,19.68,1,5,0,0.0
2008,4,17,India,4145,sale,P039,gray,6,en face,190.42,2,3,0,0.0
2008,4,2,India,4670,sale,P063,navy blue,3,en face,16.55,1,5,0,0.0
2008,4,16,UK,1237,blouses,P209,brown,6,en face,153.43,2,1,0,0.0
2008,5,6,Australia,5477,skirts,P066,olive,3,profile,45.89,1,5,0,0.0
2008,6,11,France,9837,skirts,P144,blue,3,en face,142.69,2,4,0,0.0
2008,4,22,UK,1857,sale,P052,green,6,en face,88.7,1,1,0,0.0
2008,6,8,Italy,2283,blouses,P192,navy blue,4,en face,36.61,1,1,0,0.0
2008,7,22,Sweden,8694,trousers,P053,white,5,profile,178.2,2,4,0,0.0
2008,7,13,UK,9321,trousers,P152,blue,4,profile,96.67,1,2,0,0.0
2008,4,23,Germany,4094,skirts,P176,olive,3,en face,63.09,1,2,0,0.0
2008,7,21,UK,7062,blouses,P203,navy blue,1,en face,188.08,2,1,1,550.65
2008,6,4,UK,5201,skirts,P190,black,3,en face,66.58,1,1,1,87.53
2008,4,8,Australia,6402,trousers,P090,navy blue,6,en face,190.49,2,3,1,404.78
2008,4,17,Italy,9930,trousers,P169,navy blue,1,en face,33.12,1,3,0,0.0
2008,6,25,Australia,3422,skirts,P228,pink,5,en face,97.91,1,1,0,0.0
2008,8,8,India,9270,skirts,P097,black,4,profile,10.53,1,3,0,0.0
2008,5,10,India,387,blouses,P102,gray,4,en face,122.57,2,4,0,0.0
2008,8,10,India,8549,blouses,P276,blue,4,profile,98.36,1,2,1,236.32
2008,8,12,USA,1629,sale,P078,navy blue,6,profile,82.38,1,3,0,0.0
2008,7,7,Sweden,3586,trousers,P205,gray,2,en face,71.35,1,2,0,0.0
2008,6,21,USA,7413,blouses,P274,navy blue,6,en face,146.05,2,4,0,0.0
2008,6,13,India,2715,blouses,P224,red,5,en face,138.97,2,4,0,0.0
2008,5,21,UK,7172,skirts,P168,brown,3,profile,71.49,1,1,0,0.0
2008,5,23,Italy,8436,sale,P252,red,4,en face,56.95,1,1,0,0.0
2008,8,25,France,9322,skirts,P223,green,6,en face,187.59,2,2,0,0.0
2008,5,23,USA,5660,blouses,P105,green,2,profile,68.29,1,2,0,0.0
2008,5,14,Sweden,3190,skirts,P063,pink,5,profile,34.36,1,4,0,0.0
2008,8,20,France,9969,sale,P141,green,5,en face,172.73,2,5,1,458.95
2008,6,25,India,4306,skirts,P191,blue,6,en face,148.03,2,3,0,0.0
2008,5,8,USA,910,skirts,P082,green,1,en face,147.46,2,1,0,0.0
2008,6,7,Australia,5386,blouses,P097,violet,6,en face,150.13,2,1,0,0.0
2008,8,18,USA,1997,sale,P018,pink,6,en face,58.39,1,1,0,0.0
2008,5,22,Italy,1867,trousers,P175,burgundy,2,en face,43.6,1,3,0,0.0
2008,4,10,USA,1843,trousers,P044,gray,4,profile,88.78,1,1,0,0.0
2008,5,21,USA,2498,sale,P240,olive,6,profile,171.23,2,3,0,0.0
2008,6,17,USA,202,skirts,P068,blue,1,en face,92.7,1,4,0,0.0
2008,7,7,Sweden,7906,sale,P245,pink,3,profile,65.57,1,4,0,0.0
2008,5,15,Sweden,7725,blouses,P224,violet,3,en face,180.31,2,2,0,0.0
2008,8,20,Italy,5055,blouses,P198,beige,5,en face,71.45,1,4,0,0.0
2008,6,8,Sweden,5890,skirts,P272,brown,6,en face,17.63,1,4,0,0.0
2008,6,3,UK,4007,trousers,P034,pink,5,profile,130.83,2,1,0,0.0
2008,4,15,France,9902,blouses,P248,green,6,en face,103.3,1,5,0,0.0
2008,5,14,UK,2703,blouses,P218,red,5,profile,122.58,2,2,1,262.92
2008,8,1,France,3450,blouses,P152,pink,2,en face,121.65,2,5,0,0.0
2008,5,4,Germany,332,trousers,P225,black,2,profile,185.21,2,3,0,0.0
2008,8,18,France,7140,blouses,P189,blue,1,en face,187.05,2,3,0,0.0
2008,4,4,UK,8961,sale,P142,black,1,profile,70.66,1,5,0,0.0
2008,7,20,Australia,9820,blouses,P264,navy blue,1,en face,46.83,1,4,0,0.0
2008,6,7,Sweden,7177,blouses,P279,brown,2,en face,134.29,2,2,1,190.11
2008,5,7,Italy,2460,blouses,P050,beige,5,en face,76.72,1,3,0,0.0
2008,8,14,Italy,1775,skirts,P111,gray,4,profile,102.54,1,2,0,0.0
2008,4,18,France,6629,skirts,P026,brown,1,en face,118.48,2,5,0,0.0
2008,7,14,UK,7597,sale,P019,olive,1,en face,134.91,2,4,1,370.59
2008,5,23,USA,7987,sale,P228,navy blue,2,profile,123.13,2,2,0,0.0
2008,8,6,Australia,2687,blouses,P126,burgundy,1,en face,165.86,2,4,0,0.0
2008,4,26,France,9148,sale,P252,brown,6,en face,174.62,2,2,0,0.0
2008,5,4,Sweden,990,blouses,P152,brown,4,en face,164.93,2,5,0,0.0
2008,6,15,Italy,9047,sale,P098,olive,3,en face,87.12,1,5,0,0.0
2008,5,2,Sweden,8349,blouses,P163,violet,1,en face,11.32,1,1,0,0.0
2008,6,18,France,8876,blouses,P026,olive,6,en face,74.4,1,1,0,0.0
2008,5,15,Sweden,8551,sale,P030,red,2,profile,127.13,2,5,0,0.0
2008,6,19,Australia,5807,blouses,P201,violet,4,profile,25.46,1,4,0,0.0
2008,7,12,Germany,8734,trousers,P058,blue,4,en face,168.27,2,4,0,0.0
2008,6,2,Germany,8698,trousers,P280,gray,2,en face,30.24,1,1,0,0.0
2008,5,23,France,6575,trousers,P050,white,4,en face,157.92,2,1,0,0.0
2008,6,8,Sweden,3053,trousers,P266,blue,1,profile,103.24,1,3,0,0.0
2008,5,10,USA,8638,skirts,P093,gray,6,profile,52.56,1,3,0,0.0
2008,8,7,India,5463,blouses,P248,white,4,en face,177.71,2,4,0,0.0
2008,7,2,UK,174,blouses,P272,black,1,profile,46.54,1,5,0,0.0
2008,8,19,Australia,4955,skirts,P073,brown,4,profile,130.89,2,4,0,0.0
2008,6,11,Australia,4616,blouses,P083,brown,1,profile,102.07,1,1,0,0.0
2008,8,9,UK,3322,skirts,P002,pink,1,profile,24.31,1,3,0,0.0
2008,4,3,Sweden,7066,trousers,P016,red,2,en face,92.53,1,3,1,247.39
2008,5,6,Australia,6247,trousers,P184,navy blue,2,profile,33.72,1,1,0,0.0
2008,8,26,India,6746,trousers,P112,beige,3,en face,184.95,2,4,0,0.0
2008,4,1,Germany,3373,skirts,P137,olive,5,profile,122.79,2,1,0,0.0
2008,6,8,Germany,6049,blouses,P142,brown,2,profile,184.75,2,2,0,0.0
2008,6,1,Australia,3312,blouses,P164,black,3,profile,168.65,2,5,0,0.0
2008,8,26,UK,7417,trousers,P102,brown,2,profile,44.14,1,1,0,0.0
2008,5,10,Australia,7294,sale,P231,gray,6,en face,23.16,1,2,0,0.0
2008,5,3,Sweden,7585,skirts,P099,gray,5,profile,100.81,1,1,0,0.0
2008,4,1,Italy,9378,skirts,P088,navy blue,3,en face,63.97,1,3,0,0.0
2008,7,25,Sweden,8812,sale,P209,pink,5,en face,134.21,2,5,0,0.0
2008,7,7,Australia,8161,skirts,P233,olive,6,profile,62.74,1,2,1,83.78
2008,4,27,UK,4680,sale,P153,navy blue,4,profile,162.39,2,3,0,0.0
2008,6,26,India,3404,sale,P035,red,5,en face,68.05,1,1,0,0.0
2008,4,27,Sweden,19,skirts,P238,beige,5,en face,129.27,2,4,0,0.0
2008,7,25,Sweden,3692,trousers,P047,pink,1,en face,97.94,1,5,0,0.0
2008,8,21,Germany,8655,trousers,P210,red,6,profile,144.29,2,2,0,0.0
2008,6,20,France,4097,skirts,P089,brown,5,en face,10.16,1,2,0,0.0
2008,4,8,UK,3629,sale,P291,gray,2,profile,180.73,2,5,0,0.0
2008,5,14,France,8863,blouses,P191,beige,6,profile,188.71,2,4,0,0.0
2008,5,5,Italy,2175,trousers,P221,olive,1,en face,106.79,1,5,0,0.0
2008,6,15,Australia,1357,blouses,P256,black,6,profile,55.1,1,1,0,0.0
2008,7,1,Sweden,5003,blouses,P102,blue,5,en face,42.62,1,5,0,0.0
2008,8,25,Italy,7392,trousers,P243,gray,6,en face,165.57,2,1,1,434.06
2008,8,11,India,6923,trousers,P018,red,2,profile,42.51,1,5,0,0.0
2008,7,7,India,5824,trousers,P272,gray,2,en face,32.38,1,5,0,0.0
2008,4,12,UK,9503,skirts,P274,navy blue,4,en face,146.98,2,1,0,0.0
2008,7,9,India,5671,skirts,P065,green,5,en face,46.2,1,1,0,0.0
2008,8,3,UK,3113,skirts,P105,brown,3,en face,126.77,2,5,0,0.0
2008,4,2,India,183,sale,P076,black,2,en face,187.79,2,1,0,0.0
2008,8,2,India,3643,sale,P087,blue,2,en face,91.43,1,4,1,186.32
2008,6,13,France,8858,trousers,P061,burgundy,2,en face,82.8,1,2,1,229.73
2008,4,5,Italy,1813,skirts,P220,violet,1,profile,73.69,1,5,0,0.0
2008,8,20,USA,7876,sale,P202,white,1,en face,16.38,1,3,0,0.0
2008,7,13,Australia,8498,trousers,P047,brown,2,profile,141.52,2,5,0,0.0
2008,8,17,Sweden,4913,sale,P237,blue,4,profile,131.78,2,3,0,0.0
2008,8,22,Germany,5669,blouses,P001,green,2,profile,134.17,2,4,0,0.0
2008,8,3,Germany,8543,blouses,P197,violet,2,profile,61.63,1,1,0,0.0
2008,6,17,Sweden,1801,skirts,P265,pink,3,en face,102.68,1,2,0,0.0
2008,8,9,France,9252,sale,P009,white,2,en face,23.92,1,2,0,0.0
2008,7,21,UK,2430,sale,P226,red,1,en face,159.56,2,2,0,0.0
2008,6,12,UK,5483,sale,P235,gray,5,en face,21.85,1,1,1,45.88
2008,7,20,Sweden,6762,sale,P045,black,2,en face,61.51,1,3,0,0.0
2008,4,16,India,9840,trousers,P118,gray,5,en face,131.43,2,4,1,135.33
2008,8,6,UK,9636,skirts,P229,olive,5,profile,33.01,1,2,0,0.0
2008,5,20,France,1969,sale,P046,green,6,profile,39.45,1,2,0,0.0
2008,5,25,UK,8340,blouses,P108,navy blue,3,en face,17.84,1,1,0,0.0
2008,4,20,USA,8142,skirts,P253,navy blue,1,en face,181.47,2,4,0,0.0
2008,6,12,Australia,7697,sale,P178,pink,5,en face,47.22,1,5,0,0.0
2008,5,23,USA,7542,skirts,P021,violet,6,en face,84.53,1,3,0,0.0
2008,6,25,Germany,4988,blouses,P064,olive,5,en face,87.44,1,5,0,0.0
2008,8,19,Italy,9757,skirts,P266,brown,6,profile,154.33,2,5,0,0.0
2008,6,6,Australia,4651,sale,P070,white,1,profile,156.49,2,3,0,0.0
